device;ano-mes;sensor;valor_maximo;valor_medio;valor_minimo
sirrosteste_UCS_AMV-23;2023-10;temperatura;150.00;19.94;11.80
sirrosteste_UCS_AMV-23;2023-10;umidade;100.00;70.06;34.70
sirrosteste_UCS_AMV-23;2023-10;luminosidade;27306.20;283.54;0.00
sirrosteste_UCS_AMV-23;2023-10;ruido;120.00;59.59;38.90
sirrosteste_UCS_AMV-23;2023-10;eco2;1394.00;55.90;0.00
sirrosteste_UCS_AMV-23;2023-10;etvoc;2317.00;718.94;400.00
sirrosteste_UCS_AMV-23;2023-07;temperatura;15.90;15.90;15.90
sirrosteste_UCS_AMV-23;2023-07;umidade;65.50;65.50;65.50
sirrosteste_UCS_AMV-23;2023-07;luminosidade;544.20;43.75;0.00
sirrosteste_UCS_AMV-23;2023-07;ruido;84.00;53.02;41.50
sirrosteste_UCS_AMV-23;2023-07;eco2;14.00;0.24;0.00
sirrosteste_UCS_AMV-23;2023-07;etvoc;768.00;480.67;400.00
sirrosteste_UCS_AMV-23;2023-06;temperatura;80.00;18.62;-40.00
sirrosteste_UCS_AMV-23;2023-06;umidade;100.00;71.05;42.70
sirrosteste_UCS_AMV-23;2023-06;luminosidade;29225.80;132.84;0.00
sirrosteste_UCS_AMV-23;2023-06;ruido;120.00;58.69;41.40
sirrosteste_UCS_AMV-23;2023-06;eco2;138.00;9.90;0.00
sirrosteste_UCS_AMV-23;2023-06;etvoc;1310.00;510.82;400.00
sirrosteste_UCS_AMV-23;2023-05;temperatura;32.10;21.77;14.00
sirrosteste_UCS_AMV-23;2023-05;umidade;86.40;75.67;29.00
sirrosteste_UCS_AMV-23;2023-05;luminosidade;27519.20;230.64;0.00
sirrosteste_UCS_AMV-23;2023-05;ruido;120.00;58.33;45.50
sirrosteste_UCS_AMV-23;2023-05;eco2;255.00;63.60;0.00
sirrosteste_UCS_AMV-23;2023-05;etvoc;1666.00;839.47;400.00
sirrosteste_UCS_AMV-23;2023-04;temperatura;28.70;20.79;17.70
sirrosteste_UCS_AMV-23;2023-04;umidade;78.50;56.37;44.00
sirrosteste_UCS_AMV-23;2023-04;luminosidade;39039.20;1468.52;0.00
sirrosteste_UCS_AMV-23;2023-04;ruido;120.00;62.00;49.40
sirrosteste_UCS_AMV-23;2023-04;eco2;284.00;55.81;0.00
sirrosteste_UCS_AMV-23;2023-04;etvoc;1677.00;773.78;400.00
